t,strategy,ndcg,rd,lss,ptkr,conv,sigma,run
16,LCB,0.9965725694854302,0.045000000000000005,0.9999999999999999,0.0,1.0,0.026310888426521836,8
17,LCB,0.996364235119444,0.04416666666666667,0.9999999999999999,0.0,1.0,0.02554714798942424,8
18,LCB,0.9965725694854302,0.045000000000000005,0.9999999999999999,0.0,1.0,0.024825185860692472,8
19,LCB,0.9972952302778462,0.04583333333333333,0.9999999999999999,0.0,1.0,0.02414183047866199,8
20,LCB,0.9975035646438322,0.04666666666666666,0.9999999999999999,0.0,1.0,0.023494195296945068,8
0,Tiered,0.9912895687777108,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,8
1,Tiered,0.9912895687777108,0.0,0.9999999999999999,0.0,0.0,0.04638255472314818,8
2,Tiered,0.9912895687777108,0.0,0.9999999999999999,0.0,0.0,0.04391363629443985,8
3,Tiered,0.9912895687777108,0.0,0.9999999999999999,0.0,0.0,0.041926468890717786,8
4,Tiered,0.9912895687777108,0.0,0.9999999999999999,0.0,0.0,0.040735791192716635,8
5,Tiered,0.9912895687777108,0.0,0.9999999999999999,0.0,0.0,0.03913136169387446,8
6,Tiered,0.9912895687777108,0.0,0.9999999999999999,0.0,0.0,0.037496845777626256,8
7,Tiered,0.9912895687777108,0.0,0.9999999999999999,0.0,0.0,0.03629075650827236,8
8,Tiered,0.9964154757917536,0.0275,0.9999999999999999,0.0,0.95,0.03487365014301206,8
9,Tiered,0.9954708999685484,0.025,0.9999999999999999,0.0,0.95,0.03333386599467311,8
10,Tiered,0.9966230207600335,0.034166666666666665,0.9999999999999999,0.0,0.95,0.032295330259448474,8
11,Tiered,0.9961250489932485,0.03166666666666666,0.9999999999999999,0.0,0.9666666666666667,0.031193188753680802,8
12,Tiered,0.9973502755240682,0.03833333333333333,0.9999999999999999,0.0,0.9666666666666667,0.03030016542925108,8
13,Tiered,0.9970230363733289,0.03916666666666667,0.9999999999999999,0.0,0.9833333333333333,0.02927555424660994,8
14,Tiered,0.9970828967566604,0.035833333333333335,0.9999999999999999,0.0,0.9666666666666667,0.02815764204636116,8
15,Tiered,0.997551083202606,0.045000000000000005,0.9999999999999999,0.0,0.9833333333333333,0.0277517443454154,8
16,Tiered,0.9973357489158547,0.041666666666666664,0.9999999999999999,0.0,0.9666666666666667,0.026769708116936793,8
17,Tiered,0.9973249517107654,0.04083333333333334,0.9999999999999999,0.0,0.9833333333333333,0.02590255840237711,8
18,Tiered,0.9977498894766939,0.04083333333333334,0.9999999999999999,0.0,0.9666666666666667,0.02527013848992743,8
19,Tiered,0.9975280472147202,0.04083333333333334,0.9999999999999999,0.0,0.9833333333333333,0.024596144638634413,8
20,Tiered,0.9977636382872798,0.042499999999999996,0.9999999999999999,0.0,0.9833333333333333,0.023950888667451844,8
0,Random,0.9950568067734892,0.03333333333333333,0.9999999999999999,0.0,0.05,0.0479157423749955,8
1,Random,0.9935242363241986,0.065,0.9999999999999999,0.0,0.11666666666666667,0.04537843383624109,8
2,Random,0.9948789425514682,0.04083333333333334,0.9999999999999999,0.0,0.05,0.04314924665897674,8
3,Random,0.9951991150304473,0.10583333333333332,0.9999999999999999,0.0,0.06666666666666667,0.04119890778276922,8
4,Random,0.9908959933173207,0.07083333333333335,0.9999999999999999,0.0,0.08333333333333333,0.039014514967341714,8
5,Random,0.9907947514576522,0.09666666666666666,0.9999999999999999,0.0,0.05,0.0380377552365385,8
6,Random,0.9947211726894433,0.048333333333333325,0.9999999999999999,0.0,0.03333333333333333,0.03660607187607071,8
7,Random,0.9940572196877556,0.10833333333333334,0.9999999999999999,0.0,0.1,0.03468009118285644,8
8,Random,0.986720837714706,0.09250000000000001,0.9999999999999999,0.0,0.0,0.033821597165534296,8
9,Random,0.9937708824870509,0.07499999999999998,0.9999999999999999,0.0,0.15,0.03272205690028467,8
10,Random,0.9866532579587453,0.10833333333333334,0.9999999999999999,0.0,0.05,0.03144832481779443,8
11,Random,0.9889535068591561,0.08166666666666665,0.9999999999999999,0.0,0.0,0.030110993975089432,8
12,Random,0.989645557253292,0.07333333333333333,0.9999999999999999,0.0,0.03333333333333333,0.028663000375645006,8
13,Random,0.9967260964072869,0.045,0.9999999999999999,0.0,0.03333333333333333,0.02817695912350734,8
14,Random,0.9944755262013508,0.060000000000000005,0.9999999999999999,0.0,0.0,0.0273977917985952,8
15,Random,0.9965726538115237,0.035,0.9999999999999999,0.0,0.15,0.026418841912440198,8
16,Random,0.9931083730978567,0.07333333333333333,0.9999999999999999,0.0,0.05,0.025800475907628514,8
17,Random,0.9899893838494803,0.07083333333333333,0.9999999999999999,0.0,0.06666666666666667,0.024822749965567888,8
18,Random,0.9907176507549805,0.08333333333333333,0.9999999999999999,0.0,0.11666666666666667,0.024508402488541966,8
19,Random,0.9916801013745804,0.03916666666666666,0.9999999999999999,0.0,0.03333333333333333,0.02370733728124052,8
20,Random,0.9945303549302237,0.039166666666666676,0.9999999999999999,0.0,0.06666666666666667,0.02313309658065295,8
0,Naive,0.9628980473572609,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,9
1,Naive,0.9759165472860866,0.05416666666666667,0.9999999999999999,0.0,0.0,0.04738667561005526,9
2,Naive,0.982169731402739,0.08499999999999999,0.9999999999999999,0.0,0.1,0.046785750618841146,9
3,Naive,0.9816728308152564,0.07666666666666666,0.9999999999999999,0.0,0.06666666666666667,0.04442347431578496,9
4,Naive,0.983557493054294,0.08333333333333333,0.9999999999999999,0.0,0.08333333333333333,0.04312376603956214,9
5,Naive,0.9846251391568698,0.08916666666666666,0.9999999999999999,0.0,0.1,0.0418188506747703,9
6,Naive,0.9888899916108166,0.10583333333333332,0.9999999999999999,0.0,0.11666666666666667,0.041117058742936106,9
7,Naive,0.9887670359911385,0.1,0.9999999999999999,0.0,0.1,0.03932363241661916,9
8,Naive,0.9987861673015835,0.10500000000000001,0.9999999999999999,0.0,0.1,0.038188502215770796,9
9,Naive,0.9975878885471815,0.1075,0.9999999999999999,0.0,0.11666666666666667,0.037037022624162225,9
10,Naive,0.9977985463155126,0.11083333333333333,0.9999999999999999,0.0,0.11666666666666667,0.035725489608521205,9
11,Naive,0.9986852934078686,0.11333333333333333,0.9999999999999999,0.0,0.11666666666666667,0.035038343957616805,9
12,Naive,0.9983292304797138,0.11166666666666665,0.9999999999999999,0.0,0.11666666666666667,0.03356970645279358,9
13,Naive,0.9975291372817896,0.10583333333333332,0.9999999999999999,0.0,0.1,0.032255034704340504,9
14,Naive,0.9984076439804416,0.1125,0.9999999999999999,0.0,0.11666666666666667,0.031910472290183636,9
15,Naive,0.9989517510986862,0.10833333333333334,0.9999999999999999,0.0,0.11666666666666667,0.030564643391618056,9
16,Naive,0.9995655235711174,0.1125,0.9999999999999999,0.0,0.11666666666666667,0.03010806812202503,9
17,Naive,0.9990067816093487,0.10916666666666668,0.9999999999999999,0.0,0.1,0.029169140647373214,9
18,Naive,0.9991432205016099,0.10833333333333334,0.9999999999999999,0.0,0.11666666666666667,0.028251672599373532,9
19,Naive,0.9981185727113827,0.10833333333333334,0.9999999999999999,0.0,0.11666666666666667,0.027662954951898917,9
20,Naive,0.9996439370718452,0.11333333333333334,0.9999999999999999,0.0,0.11666666666666667,0.027267869884851817,9
0,LCB,0.9928106083307804,0.0,0.9999999999999999,0.0,0.9333333333333333,0.0479157423749955,9
1,LCB,0.9928106083307804,0.0,0.9999999999999999,0.0,0.9333333333333333,0.045880494279694636,9
2,LCB,0.9928106083307804,0.0,0.9999999999999999,0.0,0.9333333333333333,0.043728192076988706,9
3,LCB,0.994451897392494,0.0033333333333333335,0.9999999999999999,0.0,0.9333333333333333,0.04237697079368754,9
4,LCB,0.9947117985288494,0.008333333333333333,0.9999999999999999,0.0,0.9333333333333333,0.03942243692194691,9
5,LCB,0.9948516663024624,0.01,0.9999999999999999,0.0,0.9333333333333333,0.03836695685997495,9
6,LCB,0.9960084407499749,0.019166666666666665,0.9999999999999999,0.0,0.95,0.0374257946025963,9
7,LCB,0.9962640204267755,0.022500000000000003,0.9999999999999999,0.0,0.95,0.03546757662224047,9
8,LCB,0.9956214306157238,0.014166666666666666,0.9999999999999999,0.0,0.95,0.033777744305023255,9
9,LCB,0.996329909001256,0.022500000000000003,0.9999999999999999,0.0,0.95,0.03319020683941389,9
10,LCB,0.9967444274849452,0.019166666666666665,0.9999999999999999,0.0,0.95,0.031109857383072998,9
11,LCB,0.9968419406289818,0.02333333333333333,0.9999999999999999,0.0,0.95,0.030365741728367916,9
12,LCB,0.9981962588089847,0.0325,0.9999999999999999,0.0,0.95,0.029331102514658765,9
13,LCB,0.9984761855682376,0.03333333333333333,0.9999999999999999,0.0,0.95,0.029143284415887694,9
14,LCB,0.9976181361728591,0.0275,0.9999999999999999,0.0,0.9666666666666667,0.02763466541024319,9
15,LCB,0.9983800343342785,0.0375,0.9999999999999999,0.0,0.9666666666666667,0.027497863753396176,9
16,LCB,0.9982510827708636,0.034166666666666665,0.9999999999999999,0.0,0.95,0.025861871682908898,9
17,LCB,0.997256416135447,0.02,0.9999999999999999,0.0,0.95,0.025235496080376004,9
18,LCB,0.9975187187728067,0.029166666666666667,0.9999999999999999,0.0,0.9666666666666667,0.024822256300384062,9
19,LCB,0.997710091374497,0.0325,0.9999999999999999,0.0,0.95,0.024049129120132188,9
20,LCB,0.9988465713514765,0.042499999999999996,0.9999999999999999,0.0,0.9666666666666667,0.02387221089398216,9
0,Tiered,0.9958622905478233,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,9
1,Tiered,0.9958622905478233,0.0,0.9999999999999999,0.0,0.0,0.04537843383624109,9
2,Tiered,0.9958622905478233,0.0,0.9999999999999999,0.0,0.0,0.04267432973251961,9
3,Tiered,0.9958622905478233,0.0,0.9999999999999999,0.0,0.0,0.040551278777732694,9
4,Tiered,0.9958622905478233,0.0,0.9999999999999999,0.0,0.0,0.038395124153891805,9
5,Tiered,0.9958622905478233,0.0,0.9999999999999999,0.0,0.0,0.036781208059288084,9
6,Tiered,0.9958622905478233,0.0,0.9999999999999999,0.0,0.0,0.035204899099911084,9
7,Tiered,0.9958622905478233,0.0,0.9999999999999999,0.0,0.0,0.03366447279259913,9
8,Tiered,0.9982919334388003,0.013333333333333334,0.9999999999999999,0.0,1.0,0.03220485589115143,9
9,Tiered,0.9981331342194707,0.0125,0.9999999999999999,0.0,1.0,0.030866225162111145,9
10,Tiered,0.9981331342194707,0.0125,0.9999999999999999,0.0,1.0,0.02963418172812143,9
11,Tiered,0.9988645560543414,0.015000000000000001,0.9999999999999999,0.0,1.0,0.028611901052202935,9
12,Tiered,0.9981331342194707,0.0125,0.9999999999999999,0.0,1.0,0.027442810087625797,9
13,Tiered,0.9988645560543414,0.015000000000000001,0.9999999999999999,0.0,1.0,0.02661083039276797,9
14,Tiered,0.9988645560543414,0.015000000000000001,0.9999999999999999,0.0,1.0,0.025704748160209925,9
15,Tiered,0.9988645560543414,0.015000000000000001,0.9999999999999999,0.0,1.0,0.0248580395766204,9
16,Tiered,0.9988645560543414,0.015000000000000001,0.9999999999999999,0.0,1.0,0.024037464379741576,9
17,Tiered,0.9988645560543414,0.015000000000000001,0.9999999999999999,0.0,1.0,0.023358549403649755,9
18,Tiered,0.9988645560543414,0.015000000000000001,0.9999999999999999,0.0,1.0,0.022591469095263546,9
19,Tiered,0.9988645560543414,0.015000000000000001,0.9999999999999999,0.0,1.0,0.02202685149253667,9
20,Tiered,0.9988645560543414,0.015000000000000001,0.9999999999999999,0.0,1.0,0.0213860245059486,9
0,Random,0.9992975067700903,0.045,0.9999999999999999,0.0,0.11666666666666667,0.0479157423749955,9
1,Random,0.9949702980721289,0.07583333333333335,0.9999999999999999,0.0,0.06666666666666667,0.04487637339278756,9
2,Random,0.9989086372597225,0.05333333333333334,0.9999999999999999,0.0,0.08333333333333333,0.04219941280606247,9
3,Random,0.9980059182937475,0.07916666666666666,0.9999999999999999,0.0,0.08333333333333333,0.039823717669784126,9
4,Random,0.9950973872987101,0.065,0.9999999999999999,0.0,0.06666666666666667,0.03770116069657199,9
5,Random,0.9969142341697909,0.08083333333333333,0.9999999999999999,0.0,0.05,0.03579334344404065,9
6,Random,0.9983410950382688,0.060000000000000005,0.9999999999999999,0.0,0.11666666666666667,0.03406925719346234,9
7,Random,0.9899814974022962,0.11,0.9999999999999999,0.0,0.08333333333333333,0.03250358748415846,9
8,Random,0.9990418899910961,0.043333333333333335,0.9999999999999999,0.0,0.08333333333333333,0.031075464809320927,9
9,Random,0.9911741307035827,0.08083333333333333,0.9999999999999999,0.0,0.05,0.029767530299193812,9
10,Random,0.9984630831337344,0.08333333333333333,0.9999999999999999,0.0,0.11666666666666667,0.028565227501671016,9
11,Random,0.9986368883716236,0.03833333333333333,0.9999999999999999,0.0,0.03333333333333333,0.027456258919345763,9
12,Random,0.9992398083633838,0.04333333333333333,0.9999999999999999,0.0,0.08333333333333333,0.02643016426677988,9
13,Random,0.9972564476606429,0.08583333333333334,0.9999999999999999,0.0,0.03333333333333333,0.02547798979399235,9
14,Random,0.9986880963835839,0.08333333333333334,0.9999999999999999,0.0,0.06666666666666667,0.024592026536595892,9
15,Random,0.9951943401169454,0.0625,0.9999999999999999,0.0,0.05,0.02376560129670728,9
16,Random,0.9979088946245948,0.10833333333333334,0.9999999999999999,0.0,0.05,0.02299290836596032,9
17,Random,0.9992890857426963,0.029166666666666667,0.9999999999999999,0.0,0.11666666666666667,0.022268873018522706,9
18,Random,0.9993178491919854,0.047499999999999994,0.9999999999999999,0.0,0.08333333333333333,0.021589039990867417,9
19,Random,0.9989453208691912,0.07250000000000001,0.9999999999999999,0.0,0.05,0.020949481771021673,9
20,Random,0.9983722696567943,0.08333333333333333,0.9999999999999999,0.0,0.05,0.02034672271059371,9
0,Naive,0.997120947173255,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,10
1,Naive,0.9983319285112038,0.005,0.9999999999999999,0.0,0.0,0.04537843383624109,10
2,Naive,0.9985793802422267,0.013333333333333334,0.9999999999999999,0.0,0.016666666666666666,0.043728192076988706,10
3,Naive,0.9988950182392752,0.015833333333333335,0.9999999999999999,0.0,0.0,0.041475966987748025,10
4,Naive,0.9987781099958083,0.011666666666666667,0.9999999999999999,0.0,0.0,0.03915690677281295,10
5,Naive,0.9988648432126686,0.019166666666666665,0.9999999999999999,0.0,0.016666666666666666,0.03773510199239704,10
6,Naive,0.9993300993476104,0.020833333333333332,0.9999999999999999,0.0,0.016666666666666666,0.036409129245362264,10
7,Naive,0.9991734246306874,0.021666666666666667,0.9999999999999999,0.0,0.03333333333333333,0.03495417581238599,10
8,Naive,0.9994371215767968,0.025000000000000005,0.9999999999999999,0.0,0.03333333333333333,0.03358788078763131,10
9,Naive,0.999565074937765,0.02583333333333333,0.9999999999999999,0.0,0.9833333333333333,0.03223517113175578,10
10,Naive,0.999435667922888,0.02666666666666667,0.9999999999999999,0.0,0.9833333333333333,0.031191632265802852,10
11,Naive,0.999396271218931,0.021666666666666667,0.9999999999999999,0.0,0.9666666666666667,0.02974451494548173,10
12,Naive,0.9995749538632346,0.025833333333333333,0.9999999999999999,0.0,0.9833333333333333,0.029019421807453722,10
13,Naive,0.9993746996476787,0.019166666666666665,0.9999999999999999,0.0,0.9666666666666667,0.027558389333072683,10
14,Naive,0.9995933771773593,0.0325,0.9999999999999999,0.016666666666666666,1.0,0.02744517560905329,10
15,Naive,0.9995749538632346,0.025833333333333333,0.9999999999999999,0.0,0.9833333333333333,0.02618816623852879,10
16,Naive,0.9995820072634547,0.0325,0.9999999999999999,0.016666666666666666,0.9833333333333333,0.02578693433132543,10
17,Naive,0.9995970499084585,0.028333333333333332,0.9999999999999999,0.0,1.0,0.024748041621788137,10
18,Naive,0.9995907389024966,0.025,0.9999999999999999,0.0,0.9833333333333333,0.023950042859123086,10
19,Naive,0.9996119223351552,0.030000000000000002,0.9999999999999999,0.0,1.0,0.023437394814378194,10
20,Naive,0.9995604703823731,0.024166666666666666,0.9999999999999999,0.0,0.9833333333333333,0.02251856062278057,10
0,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.0479157423749955,10
1,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.04537843383624109,10
2,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.04267432973251961,10
3,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.04072472147572365,10
4,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.03770116069657199,10
5,LCB,0.9992868399118292,0.005,0.9999999999999999,0.0,0.9666666666666667,0.03664149553506108,10
6,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.035094373403743835,10
7,LCB,0.9992666758475,0.0033333333333333335,0.9999999999999999,0.0,0.9666666666666667,0.033895119614968924,10
8,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.03143350127507942,10
9,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.03067419871313335,10
10,LCB,0.9992065610273703,0.008333333333333333,0.9999999999999999,0.0,0.9666666666666667,0.029932349938685484,10
11,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.028655793556935236,10
12,LCB,0.9993775695530231,0.01,0.9999999999999999,0.0,0.9833333333333333,0.02780467817904828,10
13,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.026408170525434108,10
14,LCB,0.9992191598190667,0.009166666666666667,0.9999999999999999,0.0,0.9833333333333333,0.025884428393588985,10
15,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.024818739322110112,10
16,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.0240147723696525,10
17,LCB,0.9992479816935533,0.010833333333333334,0.9999999999999999,0.0,0.9833333333333333,0.023528183748811736,10
18,LCB,0.9991513171674126,0.0033333333333333335,0.9999999999999999,0.0,0.9666666666666667,0.022783515168399396,10
19,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.02176383946339593,10
20,LCB,0.9987635179166007,0.0,0.9999999999999999,0.0,0.9666666666666667,0.021259883384778473,10
0,Tiered,0.9925329681497218,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,10
1,Tiered,0.9925329681497218,0.0,0.9999999999999999,0.0,0.0,0.04537843383624109,10
2,Tiered,0.9925329681497218,0.0,0.9999999999999999,0.0,0.0,0.04343871936798272,10
3,Tiered,0.9925329681497218,0.0,0.9999999999999999,0.0,0.0,0.04119890778276922,10
4,Tiered,0.9925329681497218,0.0,0.9999999999999999,0.0,0.0,0.03942243692194691,10
5,Tiered,0.9925329681497218,0.0,0.9999999999999999,0.0,0.0,0.03795856177374497,10
6,Tiered,0.9925329681497218,0.0,0.9999999999999999,0.0,0.0,0.03654593449011574,10
7,Tiered,0.9925329681497218,0.0,0.9999999999999999,0.0,0.0,0.035255882647066465,10
8,Tiered,0.9969375607203214,0.01583333333333333,0.9999999999999999,0.0,0.95,0.034172890211445206,10
9,Tiered,0.9969375607203214,0.01583333333333333,0.9999999999999999,0.0,0.95,0.03279796337536524,10
10,Tiered,0.9969375607203214,0.01583333333333333,0.9999999999999999,0.0,0.95,0.03152744794203941,10
11,Tiered,0.9974191358897552,0.024166666666666666,0.9999999999999999,0.0,0.95,0.030723654295105138,10
12,Tiered,0.9969375607203214,0.01583333333333333,0.9999999999999999,0.0,0.95,0.029058918571807316,10
13,Tiered,0.9969375607203214,0.01583333333333333,0.9999999999999999,0.0,0.95,0.027901735331228084,10
14,Tiered,0.9969375607203214,0.01583333333333333,0.9999999999999999,0.0,0.95,0.027428665469370835,10
15,Tiered,0.9973642614825887,0.019166666666666665,0.9999999999999999,0.0,0.95,0.026646122428608914,10
16,Tiered,0.9986042646192795,0.03833333333333333,0.9999999999999999,0.0,0.9666666666666667,0.026568863420353014,10
17,Tiered,0.9979664996718519,0.02666666666666667,0.9999999999999999,0.0,0.95,0.025414759679777847,10
18,Tiered,0.9979387515124198,0.02333333333333333,0.9999999999999999,0.0,0.95,0.024464381180439587,10
19,Tiered,0.997841928760846,0.0275,0.9999999999999999,0.0,0.95,0.023844978791013438,10
20,Tiered,0.998009844319995,0.026666666666666665,0.9999999999999999,0.0,0.95,0.023347573739901786,10
0,Random,0.989281475228753,0.08583333333333334,0.9999999999999999,0.0,0.06666666666666667,0.0479157423749955,10
1,Random,0.9909984811988525,0.08166666666666668,0.9999999999999999,0.0,0.08333333333333333,0.04537843383624109,10
2,Random,0.9897014706633667,0.065,0.9999999999999999,0.0,0.03333333333333333,0.04343871936798272,10
3,Random,0.9934320594165762,0.05666666666666667,0.9999999999999999,0.0,0.13333333333333333,0.04147596698774802,10
4,Random,0.9902027680162587,0.13083333333333333,0.9999999999999999,0.0,0.06666666666666667,0.03958534008099881,10
5,Random,0.9888487432929379,0.06416666666666666,0.9999999999999999,0.0,0.11666666666666667,0.03821338347365334,10
6,Random,0.9894485943905191,0.0625,0.9999999999999999,0.0,0.016666666666666666,0.03686500741777992,10
7,Random,0.992538625824862,0.05416666666666667,0.9999999999999999,0.0,0.08333333333333333,0.03556318080509133,10
8,Random,0.9914752989923533,0.04833333333333334,0.9999999999999999,0.016666666666666666,0.06666666666666667,0.03430358786837598,10
9,Random,0.9910859722066856,0.035833333333333335,0.9999999999999999,0.0,0.1,0.03236013122880647,10
10,Random,0.9892025648347932,0.09583333333333334,0.9999999999999999,0.0,0.06666666666666667,0.03159884984735796,10
11,Random,0.9899098620277769,0.05166666666666666,0.9999999999999999,0.0,0.06666666666666667,0.03102109153497316,10
12,Random,0.9912147857138207,0.09583333333333334,0.9999999999999999,0.0,0.05,0.02967367876689196,10
13,Random,0.9907421153842684,0.09666666666666666,0.9999999999999999,0.0,0.05,0.02906522836004469,10
14,Random,0.9926188711465355,0.10333333333333333,0.9999999999999999,0.0,0.05,0.027925635362124408,10
15,Random,0.9878819579213143,0.06750000000000002,0.9999999999999999,0.0,0.11666666666666667,0.026807124454137552,10
16,Random,0.9909334183973745,0.0625,0.9999999999999999,0.016666666666666666,0.05,0.02648454289045278,10
17,Random,0.992433592651466,0.04833333333333334,0.9999999999999999,0.0,0.06666666666666667,0.025428620898852658,10
18,Random,0.9954468768853615,0.07749999999999999,0.9999999999999999,0.0,0.1,0.02485302869326673,10
19,Random,0.9915212255932516,0.075,0.9999999999999999,0.0,0.08333333333333333,0.024490624691461505,10
20,Random,0.9913260501713571,0.10583333333333332,0.9999999999999999,0.0,0.03333333333333333,0.023398126120580967,10
0,Naive,0.9943736375543002,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,11
1,Naive,0.9963224167760018,0.006666666666666667,0.9999999999999999,0.0,0.0,0.04537843383624109,11
2,Naive,0.9966754340547174,0.010833333333333334,0.9999999999999999,0.0,0.0,0.042963802441525596,11
3,Naive,0.9969391728597768,0.0125,0.9999999999999999,0.0,0.016666666666666666,0.04074840587979945,11
4,Naive,0.9977883014092541,0.015000000000000001,0.9999999999999999,0.0,0.016666666666666666,0.03872847346462709,11
5,Naive,0.9977883014092541,0.015000000000000001,0.9999999999999999,0.0,0.016666666666666666,0.036886949901376614,11
6,Naive,0.9977883014092541,0.015000000000000001,0.9999999999999999,0.0,1.0,0.035204899099911084,11
7,Naive,0.998465668431958,0.01583333333333333,0.9999999999999999,0.0,1.0,0.03366447279259913,11
8,Naive,0.998465668431958,0.01583333333333333,0.9999999999999999,0.0,1.0,0.03224968899163696,11
9,Naive,0.998465668431958,0.01583333333333333,0.9999999999999999,0.0,1.0,0.030946517295014034,11
10,Naive,0.998465668431958,0.01583333333333333,0.9999999999999999,0.0,1.0,0.029742734946058537,11
11,Naive,0.998465668431958,0.01583333333333333,0.9999999999999999,0.0,1.0,0.028627717572065437,11
12,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,1.0,0.027592225631564316,11
13,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,1.0,0.026628208601630923,11
14,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,1.0,0.025728633362981982,11
15,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,1.0,0.024887336981560353,11
16,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,1.0,0.024098901719480828,11
17,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,1.0,0.023358549403649755,11
18,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,1.0,0.02266205227429368,11
19,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,1.0,0.022005657701506563,11
20,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,1.0,0.0213860245059486,11
0,LCB,0.9899636810693112,0.0,0.9999999999999999,0.0,0.9333333333333333,0.0479157423749955,11
1,LCB,0.9899636810693112,0.0,0.9999999999999999,0.0,0.9333333333333333,0.04638255472314818,11
2,LCB,0.9935669020178229,0.0025000000000000005,0.9999999999999999,0.0,0.9333333333333333,0.04496749863890894,11
3,LCB,0.9935705503228766,0.011666666666666665,0.9999999999999999,0.0,0.9333333333333333,0.04240065519776335,11
4,LCB,0.9940081438949483,0.018333333333333333,0.9999999999999999,0.0,0.9333333333333333,0.04044974969000202,11
5,LCB,0.9941619704181331,0.02,0.9999999999999999,0.0,0.9333333333333333,0.038797346531172554,11
6,LCB,0.9948449989276931,0.025,0.9999999999999999,0.0,0.9666666666666667,0.036340541006359826,11
7,LCB,0.9948449989276931,0.025,0.9999999999999999,0.0,0.9666666666666667,0.036043368086450485,11
8,LCB,0.9948449989276931,0.025,0.9999999999999999,0.0,0.9666666666666667,0.03436695906352539,11
9,LCB,0.9960773287636969,0.041666666666666664,0.9999999999999999,0.0,0.9833333333333333,0.033887082274386485,11
10,LCB,0.9951774246141293,0.02666666666666667,0.9999999999999999,0.0,0.9666666666666667,0.03179319510825406,11
11,LCB,0.9960501468369555,0.034166666666666665,0.9999999999999999,0.0,0.9666666666666667,0.031120304248086136,11
12,LCB,0.9962895339491037,0.030000000000000002,0.9999999999999999,0.0,0.9666666666666667,0.02956672297715351,11
13,LCB,0.9979067186229594,0.034166666666666665,0.9999999999999999,0.0,0.9666666666666667,0.028708608140711255,11
14,LCB,0.9975068902870327,0.03166666666666666,0.9999999999999999,0.0,0.9666666666666667,0.02743927330492694,11
15,LCB,0.9975068902870327,0.03166666666666666,0.9999999999999999,0.0,0.9666666666666667,0.026744845811867875,11
16,LCB,0.9975068902870327,0.03166666666666666,0.9999999999999999,0.0,0.9666666666666667,0.025474081067951005,11
17,LCB,0.9979721850241164,0.04083333333333334,0.9999999999999999,0.0,0.9833333333333333,0.025707536519065842,11
18,LCB,0.9983580593487201,0.042499999999999996,0.9999999999999999,0.0,0.9666666666666667,0.02511859571180394,11
19,LCB,0.99792051283586,0.035833333333333335,0.9999999999999999,0.0,0.9666666666666667,0.023939798763641103,11
20,LCB,0.9983199565067828,0.03833333333333333,0.9999999999999999,0.0,0.9666666666666667,0.02365644133153889,11
0,Tiered,0.9950155820795192,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,11
1,Tiered,0.9950155820795192,0.0,0.9999999999999999,0.0,0.0,0.04537843383624109,11
2,Tiered,0.9950155820795192,0.0,0.9999999999999999,0.0,0.0,0.042963802441525596,11
3,Tiered,0.9950155820795192,0.0,0.9999999999999999,0.0,0.0,0.04119890778276922,11
4,Tiered,0.9950155820795192,0.0,0.9999999999999999,0.0,0.0,0.03872847346462709,11
5,Tiered,0.9950155820795192,0.0,0.9999999999999999,0.0,0.0,0.0372953449876066,11
6,Tiered,0.9950155820795192,0.0,0.9999999999999999,0.0,0.0,0.03559502320260522,11
7,Tiered,0.9950155820795192,0.0,0.9999999999999999,0.0,0.0,0.034446999930704256,11
